id,category,title,brand,price_raw,price_numeric,currency,unit,moq,supplier_name,location,rating,num_reviews,lead_time_days,product_url,listed_at,description,price_per_moq
P003451,Industrial Machinery,Nova Chemicals Hydraulic Press Model 67zX,Nova Chemicals,"INR 83,400.0 per meter",83400.0,INR,meter,2,Nova Chemicals (Ltd),"Pune, Maharashtra",5.0,111,30,https://example.com/industrial-machinery/3451,2025-04-13T20:41:47.174889,Illum sequi blanditiis cumque magnam ab a temporibus accusamus possimus distinctio.,41700.0
P003452,Construction Equipment,Metro Components Product P-743,Metro Components,"INR 15,290.0 per pack",15290.0,INR,pack,50,Metro Components (Group),"Bengaluru, Karnataka",4.8,112,3,https://example.com/construction-equipment/3452,2025-06-06T20:41:47.174930,Earum quasi accusantium labore magni debitis vero corporis sed velit placeat porro dolore incidunt quo.,305.8
P003453,Electronics,OmniPack Industrial Motor M-223,OmniPack,"INR 34,390.0 per kg",34390.0,INR,kg,5,OmniPack (Ltd),"Pune, Maharashtra",3.3,51,1,https://example.com/electronics/3453,2025-09-05T20:41:47.174974,Eaque aliquid exercitationem blanditiis laudantium fuga molestiae in repellendus aspernatur.,6878.0
P003455,Industrial Machinery,Mahadev Works Hydraulic Press Model 47MW,Mahadev Works,"INR 50,500.0 per meter",50500.0,INR,meter,5,Mahadev Works (and Sons),"Kolkata, West Bengal",4.8,13,7,https://example.com/industrial-machinery/3455,2025-07-23T20:41:47.175055,Dolor veritatis vero magni neque eligendi consectetur voluptas odit harum ullam dolorem vero voluptas expedita expedita.,10100.0
P003456,Industrial Machinery,Mahadev Works Hydraulic Press Model 80Pb,Mahadev Works,"INR 260,300.0 per piece",260300.0,INR,piece,1,Mahadev Works (PLC),"Kolkata, West Bengal",4.7,7,7,https://example.com/industrial-machinery/3456,2025-06-25T20:41:47.175102,Fuga quo itaque atque porro autem ut dolore quam consequatur deserunt amet quia eligendi.,260300.0
P003457,Electronics,Vijay Industries Industrial Motor M-468,Vijay Industries,"INR 48,760.0 per meter",48760.0,INR,meter,10,Vijay Industries (Ltd),"Surat, Gujarat",3.9,89,3,https://example.com/electronics/3457,2024-11-21T20:41:47.175146,Accusantium pariatur occaecati assumenda magni quaerat temporibus error autem velit debitis dolorem.,4876.0
P003459,Industrial Machinery,Mahadev Works Hydraulic Press Model 53zc,Mahadev Works,"INR 72,900.0 per meter",72900.0,INR,meter,1,Mahadev Works (LLC),"Faridabad, Haryana",4.5,3,3,https://example.com/industrial-machinery/3459,2025-10-12T20:41:47.175226,Ratione repudiandae laborum delectus neque aspernatur alias culpa harum officia laboriosam.,72900.0
P003461,Construction Equipment,RoboMach Product P-118,RoboMach,"INR 18,390.0 per piece",18390.0,INR,piece,1,RoboMach (and Sons),"Chennai, Tamil Nadu",4.3,113,14,https://example.com/construction-equipment/3461,2025-04-15T20:41:47.175301,Neque sint provident voluptates et inventore dolor natus dolores nesciunt eum voluptates porro dicta vero.,18390.0
P003463,Construction Equipment,Mahadev Works Product P-345,Mahadev Works,"INR 75,070.0 per set",75070.0,INR,set,10,Mahadev Works (Ltd),"Ahmedabad, Gujarat",3.5,84,30,https://example.com/construction-equipment/3463,2025-06-08T20:41:47.175383,Reiciendis vero vel pariatur cumque adipisci repellat quisquam tempora nemo corrupti.,7507.0
P003464,Construction Equipment,PrimeTextiles Product P-583,PrimeTextiles,"INR 6,560.0 per meter",6560.0,INR,meter,1,PrimeTextiles (Inc),"Pune, Maharashtra",3.4,99,3,https://example.com/construction-equipment/3464,2025-03-07T20:41:47.175427,Dicta rerum modi optio provident quod fuga.,6560.0
P003465,Textiles,Apex Engineering Cotton Fabric Knitted,Apex Engineering,"INR 4,261.0 per set",4261.0,INR,set,10,Apex Engineering (Ltd),"Bengaluru, Karnataka",4.0,99,30,https://example.com/textiles/3465,2025-06-23T20:41:47.175459,Ducimus enim atque sequi aliquam maxime sapiente enim nam molestias.,426.1
P003466,Chemical Supplies,Vijay Industries Industrial Solvent S-192,Vijay Industries,"INR 159,650.0 per pack",159650.0,INR,pack,5,Vijay Industries (Group),"Surat, Gujarat",4.0,68,1,https://example.com/chemical-supplies/3466,2024-11-06T20:41:47.175501,Vel sapiente repellat ipsam quos enim libero saepe numquam.,31930.0
P003467,Chemical Supplies,Apex Engineering Industrial Solvent S-328,Apex Engineering,"INR 167,820.0 per kg",167820.0,INR,kg,5,Apex Engineering (Inc),"Kolkata, West Bengal",4.6,103,14,https://example.com/chemical-supplies/3467,2025-05-17T20:41:47.175543,At optio assumenda voluptate iste atque ab eligendi cupiditate vitae laudantium dolor architecto est iste.,33564.0
P003472,Industrial Machinery,OmniPack Hydraulic Press Model 70OL,OmniPack,"INR 217,400.0 per pack",217400.0,INR,pack,1,OmniPack (Inc),"Pune, Maharashtra",3.9,54,30,https://example.com/industrial-machinery/3472,2024-12-10T20:41:47.175716,Maiores quia porro nobis possimus non accusamus magni dolore velit suscipit.,217400.0
P003474,Construction Equipment,Nova Chemicals Product P-992,Nova Chemicals,"INR 6,180.0 per meter",6180.0,INR,meter,50,Nova Chemicals (Ltd),"Bengaluru, Karnataka",4.4,88,30,https://example.com/construction-equipment/3474,2025-10-14T20:41:47.175791,Sit perferendis perferendis magnam odio possimus fugiat iste temporibus eos molestiae incidunt saepe ipsum.,123.6
P003475,Industrial Machinery,PrimeTextiles Hydraulic Press Model 59DF,PrimeTextiles,"INR 116,500.0 per kg",116500.0,INR,kg,2,PrimeTextiles (Group),"Chennai, Tamil Nadu",3.8,63,3,https://example.com/industrial-machinery/3475,2025-10-14T20:41:47.175842,Distinctio pariatur rem magni aliquam iure alias repellendus minima deleniti quasi quos doloremque tempore.,58250.0
P003477,Industrial Machinery,RoboMach Hydraulic Press Model 38xq,RoboMach,"INR 113,400.0 per kg",113400.0,INR,kg,1,RoboMach (Group),"Kolkata, West Bengal",4.9,32,30,https://example.com/industrial-machinery/3477,2025-01-15T20:41:47.175920,Quia quidem culpa voluptate voluptatum vel consequatur.,113400.0
P003479,Construction Equipment,OmniPack Product P-295,OmniPack,"INR 91,970.0 per meter",91970.0,INR,meter,50,OmniPack (LLC),"Chennai, Tamil Nadu",3.3,55,1,https://example.com/construction-equipment/3479,2025-02-26T20:41:47.175989,Id quidem animi minima dolor repellendus adipisci nisi neque architecto possimus nobis quas impedit.,1839.4
P003480,Electronics,Mahadev Works Industrial Motor M-315,Mahadev Works,"INR 17,130.0 per kg",17130.0,INR,kg,1,Mahadev Works (Ltd),"Ahmedabad, Gujarat",4.6,79,3,https://example.com/electronics/3480,2025-03-16T20:41:47.176031,Dolore esse numquam natus laudantium tempora iste odit voluptas eligendi quia.,17130.0
P003481,Chemical Supplies,Vijay Industries Industrial Solvent S-711,Vijay Industries,"INR 124,700.0 per pack",124700.0,INR,pack,10,Vijay Industries (Ltd),"Surat, Gujarat",4.0,69,30,https://example.com/chemical-supplies/3481,2025-02-24T20:41:47.176072,Quidem culpa non occaecati repudiandae fugiat ducimus in rerum voluptate similique voluptas dolorum.,12470.0
P003482,Chemical Supplies,Suresh Fabrics Industrial Solvent S-626,Suresh Fabrics,"INR 60,050.0 per pack",60050.0,INR,pack,5,Suresh Fabrics (Group),"Pune, Maharashtra",4.8,97,7,https://example.com/chemical-supplies/3482,2025-09-13T20:41:47.176114,Eaque magnam fugit nam laudantium assumenda quae consequuntur aut.,12010.0
P003483,Electronics,GigaElectro Industrial Motor M-667,GigaElectro,INR 710.0 per pack,710.0,INR,pack,5,GigaElectro (Inc),"Bengaluru, Karnataka",3.9,113,1,https://example.com/electronics/3483,2024-10-30T20:41:47.176155,Perspiciatis nulla magni blanditiis beatae eaque ex nostrum.,142.0
P003485,Chemical Supplies,Nova Chemicals Industrial Solvent S-318,Nova Chemicals,"INR 104,150.0 per piece",104150.0,INR,piece,1,Nova Chemicals (PLC),"Chennai, Tamil Nadu",4.7,107,30,https://example.com/chemical-supplies/3485,2025-05-25T20:41:47.176230,Adipisci alias ullam harum sint odio labore eos vel laboriosam provident tenetur eius.,104150.0
P003488,Construction Equipment,Vijay Industries Product P-501,Vijay Industries,"INR 34,190.0 per pack",34190.0,INR,pack,10,Vijay Industries (PLC),"Mumbai, Maharashtra",4.8,29,1,https://example.com/construction-equipment/3488,2025-04-08T20:41:47.176333,Impedit doloremque ea accusantium hic ipsa incidunt repellat.,3419.0
P003489,Industrial Machinery,PrimeTextiles Hydraulic Press Model 77GO,PrimeTextiles,"INR 367,900.0 per kg",367900.0,INR,kg,2,PrimeTextiles (Inc),"Bengaluru, Karnataka",3.6,27,14,https://example.com/industrial-machinery/3489,2024-11-07T20:41:47.176378,Eaque est exercitationem earum sequi molestias inventore quo aperiam reprehenderit.,183950.0
P003490,Electronics,Mahadev Works Industrial Motor M-350,Mahadev Works,"INR 3,840.0 per set",3840.0,INR,set,50,Mahadev Works (PLC),"Pune, Maharashtra",3.7,111,7,https://example.com/electronics/3490,2025-03-18T20:41:47.176433,Pariatur deserunt expedita quidem rerum eius veniam.,76.8
P003491,Electronics,Metro Components Industrial Motor M-639,Metro Components,"INR 40,090.0 per set",40090.0,INR,set,1,Metro Components (and Sons),"Delhi, Delhi",3.6,89,1,https://example.com/electronics/3491,2025-02-09T20:41:47.176475,Quae odio illo atque temporibus corporis iste aliquid error omnis aut cupiditate quisquam voluptatibus quod voluptatem.,40090.0
P003497,Industrial Machinery,Nova Chemicals Hydraulic Press Model 50Xr,Nova Chemicals,"INR 85,700.0 per set",85700.0,INR,set,1,Nova Chemicals (Ltd),"Surat, Gujarat",4.2,110,14,https://example.com/industrial-machinery/3497,2025-09-02T20:41:47.176685,Nemo aut recusandae pariatur at rerum mollitia.,85700.0
P003498,Construction Equipment,PrimeTextiles Product P-898,PrimeTextiles,"INR 21,750.0 per piece",21750.0,INR,piece,1,PrimeTextiles (and Sons),"Bengaluru, Karnataka",4.8,120,14,https://example.com/construction-equipment/3498,2025-01-24T20:41:47.176726,Modi consectetur eligendi molestias repellat atque deserunt consectetur.,21750.0
P003499,Chemical Supplies,GigaElectro Industrial Solvent S-703,GigaElectro,"INR 27,100.0 per meter",27100.0,INR,meter,5,GigaElectro (PLC),"Faridabad, Haryana",3.9,54,30,https://example.com/chemical-supplies/3499,2024-10-24T20:41:47.176766,Sequi eligendi sint vero tempora odit ipsa dolorem voluptas cum temporibus vero dolorum.,5420.0
P003500,Construction Equipment,Suresh Fabrics Product P-637,Suresh Fabrics,"INR 19,430.0 per pack",19430.0,INR,pack,1,Suresh Fabrics (PLC),"Kolkata, West Bengal",4.5,3,3,https://example.com/construction-equipment/3500,2025-08-03T20:41:47.176807,Hic quia culpa dolorum eos voluptatum ut quod velit molestiae.,19430.0
P003501,Industrial Machinery,OmniPack Hydraulic Press Model 75Na,OmniPack,"INR 497,300.0 per meter",497300.0,INR,meter,2,OmniPack (LLC),"Faridabad, Haryana",3.6,34,14,https://example.com/industrial-machinery/3501,2025-09-08T20:41:47.177016,Iure possimus ipsam est earum aspernatur exercitationem nesciunt pariatur alias porro.,248650.0
P003502,Construction Equipment,Apex Engineering Product P-253,Apex Engineering,"INR 41,260.0 per pack",41260.0,INR,pack,50,Apex Engineering (and Sons),"Bengaluru, Karnataka",4.7,34,7,https://example.com/construction-equipment/3502,2024-11-27T20:41:47.177099,Doloribus consectetur error eaque modi doloremque quas blanditiis veniam fuga ullam quidem officiis nobis laboriosam ullam.,825.2
P003503,Construction Equipment,Suresh Fabrics Product P-472,Suresh Fabrics,"INR 48,550.0 per meter",48550.0,INR,meter,10,Suresh Fabrics (Ltd),"Chennai, Tamil Nadu",3.5,83,3,https://example.com/construction-equipment/3503,2025-03-01T20:41:47.177214,Quos quia pariatur adipisci incidunt debitis recusandae a provident vel deleniti error optio ipsum voluptates.,4855.0
P003504,Chemical Supplies,Apex Engineering Industrial Solvent S-494,Apex Engineering,"INR 13,080.0 per set",13080.0,INR,set,5,Apex Engineering (PLC),"Ahmedabad, Gujarat",4.2,90,30,https://example.com/chemical-supplies/3504,2025-02-20T20:41:47.177317,Cumque maxime nesciunt consectetur blanditiis cupiditate maxime quidem voluptatem dolores eum incidunt consequatur amet.,2616.0
P003505,Electronics,Apex Engineering Industrial Motor M-808,Apex Engineering,"INR 47,110.0 per set",47110.0,INR,set,50,Apex Engineering (and Sons),"Chennai, Tamil Nadu",3.5,44,14,https://example.com/electronics/3505,2025-10-07T20:41:47.177403,Quam odit sequi nisi maiores delectus voluptatum.,942.2
P003509,Chemical Supplies,Suresh Fabrics Industrial Solvent S-799,Suresh Fabrics,"INR 77,260.0 per kg",77260.0,INR,kg,1,Suresh Fabrics (PLC),"Pune, Maharashtra",4.1,118,7,https://example.com/chemical-supplies/3509,2024-11-09T20:41:47.177582,Dolorum ratione porro qui dolorum distinctio inventore alias debitis cupiditate aliquid a officiis labore adipisci.,77260.0
P003510,Chemical Supplies,Mahadev Works Industrial Solvent S-378,Mahadev Works,"INR 149,730.0 per set",149730.0,INR,set,1,Mahadev Works (Inc),"Chennai, Tamil Nadu",4.3,9,3,https://example.com/chemical-supplies/3510,2025-05-26T20:41:47.177635,Autem expedita tempore molestiae corrupti fugit magni tempora natus nesciunt reprehenderit cum perferendis molestiae.,149730.0
P003512,Electronics,RoboMach Industrial Motor M-117,RoboMach,"INR 13,460.0 per pack",13460.0,INR,pack,10,RoboMach (Inc),"Surat, Gujarat",4.4,35,3,https://example.com/electronics/3512,2025-03-17T20:41:47.177730,Voluptatibus tempore doloremque eos ullam quam dolorum commodi exercitationem perferendis optio accusantium.,1346.0
P003514,Electronics,RoboMach Industrial Motor M-786,RoboMach,"INR 25,830.0 per set",25830.0,INR,set,1,RoboMach (Ltd),"Faridabad, Haryana",4.1,110,14,https://example.com/electronics/3514,2025-08-06T20:41:47.177808,Asperiores est vel omnis delectus reprehenderit reprehenderit porro tempore perferendis unde nisi tempore rem.,25830.0
P003515,Packaging,Nova Chemicals Corrugated Box Single Wall,Nova Chemicals,INR 718.0 per pack,718.0,INR,pack,1000,Nova Chemicals (Inc),"Mumbai, Maharashtra",3.8,113,30,https://example.com/packaging/3515,2025-09-10T20:41:47.177845,Error perferendis omnis amet iusto at repellat qui provident ullam doloremque deleniti illo dolore expedita corrupti.,0.718
P003516,Industrial Machinery,OmniPack Hydraulic Press Model 72mr,OmniPack,"INR 353,100.0 per kg",353100.0,INR,kg,1,OmniPack (Inc),"Bengaluru, Karnataka",3.6,35,3,https://example.com/industrial-machinery/3516,2025-05-05T20:41:47.177893,Quidem assumenda eum vitae ut officia inventore dolorum ut voluptatem officiis pariatur.,353100.0
P003517,Chemical Supplies,Mahadev Works Industrial Solvent S-870,Mahadev Works,"INR 6,190.0 per meter",6190.0,INR,meter,10,Mahadev Works (Group),"Kolkata, West Bengal",3.5,98,14,https://example.com/chemical-supplies/3517,2025-09-12T20:41:47.177934,Aperiam esse similique voluptatum beatae tempore maxime magnam.,619.0
P003520,Construction Equipment,Vijay Industries Product P-638,Vijay Industries,"INR 14,270.0 per piece",14270.0,INR,piece,50,Vijay Industries (and Sons),"Kolkata, West Bengal",3.4,65,7,https://example.com/construction-equipment/3520,2025-05-25T20:41:47.178040,Earum earum culpa expedita eaque ullam reprehenderit et pariatur.,285.4
P003521,Industrial Machinery,OmniPack Hydraulic Press Model 98hP,OmniPack,"INR 150,900.0 per set",150900.0,INR,set,1,OmniPack (PLC),"Ahmedabad, Gujarat",3.4,109,7,https://example.com/industrial-machinery/3521,2025-08-06T20:41:47.178087,Magnam optio similique aperiam ipsum beatae eligendi dolores neque temporibus aliquam odit distinctio facilis.,150900.0
P003522,Industrial Machinery,Mahadev Works Hydraulic Press Model 48Mn,Mahadev Works,"INR 452,400.0 per pack",452400.0,INR,pack,5,Mahadev Works (Inc),"Chennai, Tamil Nadu",4.6,9,14,https://example.com/industrial-machinery/3522,2024-11-20T20:41:47.178133,Nulla aliquid aliquid soluta alias ab nesciunt id molestiae nobis praesentium.,90480.0
P003524,Construction Equipment,GigaElectro Product P-505,GigaElectro,"INR 32,650.0 per set",32650.0,INR,set,1,GigaElectro (PLC),"Mumbai, Maharashtra",4.6,85,3,https://example.com/construction-equipment/3524,2025-02-18T20:41:47.178205,Necessitatibus omnis inventore accusantium beatae fugiat beatae nemo ipsam fugiat atque rem voluptatibus non repudiandae.,32650.0
P003525,Construction Equipment,Vijay Industries Product P-086,Vijay Industries,"INR 76,740.0 per meter",76740.0,INR,meter,10,Vijay Industries (LLC),"Bengaluru, Karnataka",3.2,93,30,https://example.com/construction-equipment/3525,2025-08-07T20:41:47.178261,Quam enim earum porro quae deserunt deleniti minima sint quasi.,7674.0
P003529,Chemical Supplies,RoboMach Industrial Solvent S-078,RoboMach,"INR 64,760.0 per piece",64760.0,INR,piece,10,RoboMach (LLC),"Mumbai, Maharashtra",3.7,104,14,https://example.com/chemical-supplies/3529,2024-12-11T20:41:47.178407,Consectetur harum ipsa praesentium voluptas aperiam sit velit rem exercitationem ipsam.,6476.0
P003532,Industrial Machinery,Nova Chemicals Hydraulic Press Model 54Pt,Nova Chemicals,"INR 146,500.0 per meter",146500.0,INR,meter,5,Nova Chemicals (LLC),"Chennai, Tamil Nadu",4.8,54,30,https://example.com/industrial-machinery/3532,2025-03-20T20:41:47.178557,In officiis unde corporis autem expedita mollitia repudiandae itaque quod repellat dolor neque suscipit tenetur.,29300.0
P003533,Industrial Machinery,PrimeTextiles Hydraulic Press Model 07zy,PrimeTextiles,"INR 272,100.0 per set",272100.0,INR,set,1,PrimeTextiles (Ltd),"Delhi, Delhi",4.6,19,1,https://example.com/industrial-machinery/3533,2025-07-26T20:41:47.178610,Laborum praesentium sed officia delectus voluptas dolores saepe quisquam laboriosam nisi ab ullam.,272100.0
P003535,Industrial Machinery,PrimeTextiles Hydraulic Press Model 71WX,PrimeTextiles,"INR 328,100.0 per piece",328100.0,INR,piece,5,PrimeTextiles (Group),"Faridabad, Haryana",4.2,67,1,https://example.com/industrial-machinery/3535,2024-12-26T20:41:47.178732,Cupiditate sequi non dolorem debitis in assumenda voluptatum vero cupiditate impedit excepturi architecto.,65620.0
P003536,Chemical Supplies,Vijay Industries Industrial Solvent S-326,Vijay Industries,"INR 61,800.0 per set",61800.0,INR,set,5,Vijay Industries (Inc),"Bengaluru, Karnataka",3.4,73,1,https://example.com/chemical-supplies/3536,2024-11-06T20:41:47.178780,Excepturi recusandae vel repudiandae ullam sunt aspernatur voluptates voluptas mollitia.,12360.0
P003538,Chemical Supplies,PrimeTextiles Industrial Solvent S-674,PrimeTextiles,"INR 48,230.0 per meter",48230.0,INR,meter,5,PrimeTextiles (Inc),"Kolkata, West Bengal",3.3,38,1,https://example.com/chemical-supplies/3538,2025-02-13T20:41:47.178853,Atque unde voluptatibus recusandae dolore beatae aspernatur illo possimus dolore sed debitis saepe qui.,9646.0
P003539,Industrial Machinery,Apex Engineering Hydraulic Press Model 75mR,Apex Engineering,"INR 436,200.0 per pack",436200.0,INR,pack,1,Apex Engineering (Inc),"Surat, Gujarat",3.4,14,30,https://example.com/industrial-machinery/3539,2025-02-15T20:41:47.178899,Ea ut sed dolores enim corrupti exercitationem reprehenderit sit nesciunt ducimus veritatis iure aperiam fugit.,436200.0
P003541,Electronics,GigaElectro Industrial Motor M-741,GigaElectro,"INR 47,660.0 per pack",47660.0,INR,pack,10,GigaElectro (and Sons),"Ahmedabad, Gujarat",4.0,63,1,https://example.com/electronics/3541,2025-06-09T20:41:47.178975,Aut aut molestias vitae possimus enim sequi aspernatur nemo asperiores temporibus eaque.,4766.0
P003543,Construction Equipment,Mahadev Works Product P-203,Mahadev Works,"INR 16,050.0 per meter",16050.0,INR,meter,1,Mahadev Works (LLC),"Bengaluru, Karnataka",3.4,3,3,https://example.com/construction-equipment/3543,2024-11-13T20:41:47.179048,Porro laboriosam eaque odio voluptas exercitationem exercitationem sint nulla velit dignissimos ab.,16050.0
P003544,Chemical Supplies,OmniPack Industrial Solvent S-224,OmniPack,"INR 146,160.0 per piece",146160.0,INR,piece,1,OmniPack (and Sons),"Ahmedabad, Gujarat",4.6,88,14,https://example.com/chemical-supplies/3544,2025-10-03T20:41:47.179092,Doloremque vero at voluptatibus est voluptates optio deserunt reiciendis.,146160.0
P003545,Electronics,RoboMach Industrial Motor M-519,RoboMach,"INR 30,800.0 per piece",30800.0,INR,piece,5,RoboMach (PLC),"Hyderabad, Telangana",3.9,59,1,https://example.com/electronics/3545,2025-10-12T20:41:47.179137,Iste quia ullam architecto et vero nostrum ipsam sapiente saepe voluptate ut neque quas in iusto.,6160.0
P003547,Electronics,Mahadev Works Industrial Motor M-091,Mahadev Works,"INR 3,430.0 per piece",3430.0,INR,piece,50,Mahadev Works (Inc),"Ahmedabad, Gujarat",4.1,1,1,https://example.com/electronics/3547,2024-12-26T20:41:47.179212,Hic aliquid ex officia aliquid nesciunt repudiandae tempore modi id expedita.,68.6
P003548,Chemical Supplies,Metro Components Industrial Solvent S-038,Metro Components,"INR 56,320.0 per pack",56320.0,INR,pack,1,Metro Components (PLC),"Hyderabad, Telangana",3.6,23,3,https://example.com/chemical-supplies/3548,2025-05-19T20:41:47.179252,Distinctio placeat delectus itaque provident minus repudiandae temporibus qui ab excepturi dolor.,56320.0
P003549,Electronics,Apex Engineering Industrial Motor M-448,Apex Engineering,"INR 40,050.0 per kg",40050.0,INR,kg,50,Apex Engineering (PLC),"Faridabad, Haryana",4.6,37,7,https://example.com/electronics/3549,2024-10-27T20:41:47.179291,Sint ad quo illum repellendus quae explicabo labore id est nemo vitae veritatis mollitia aut.,801.0
P003551,Chemical Supplies,PrimeTextiles Industrial Solvent S-160,PrimeTextiles,"INR 30,140.0 per pack",30140.0,INR,pack,5,PrimeTextiles (Ltd),"Chennai, Tamil Nadu",4.4,70,7,https://example.com/chemical-supplies/3551,2025-05-31T20:41:47.179367,Eaque rem molestias veniam nam corporis distinctio quae perspiciatis odio reiciendis eius ratione pariatur error.,6028.0
P003553,Electronics,Nova Chemicals Industrial Motor M-071,Nova Chemicals,"INR 21,700.0 per pack",21700.0,INR,pack,5,Nova Chemicals (and Sons),"Kolkata, West Bengal",3.6,112,30,https://example.com/electronics/3553,2024-11-27T20:41:47.179438,Ratione assumenda doloremque modi ipsam ratione optio beatae quisquam distinctio.,4340.0
P003554,Electronics,PrimeTextiles Industrial Motor M-955,PrimeTextiles,"INR 47,670.0 per piece",47670.0,INR,piece,1,PrimeTextiles (LLC),"Pune, Maharashtra",4.5,52,7,https://example.com/electronics/3554,2025-03-08T20:41:47.179486,Qui veritatis ullam tempore quam quod saepe ipsam saepe ab impedit iusto.,47670.0
P003556,Chemical Supplies,Nova Chemicals Industrial Solvent S-753,Nova Chemicals,"INR 99,240.0 per set",99240.0,INR,set,1,Nova Chemicals (PLC),"Mumbai, Maharashtra",3.9,13,14,https://example.com/chemical-supplies/3556,2025-05-01T20:41:47.179567,Repellendus assumenda omnis odit veritatis molestias culpa vel.,99240.0
P003559,Construction Equipment,GigaElectro Product P-762,GigaElectro,"INR 71,420.0 per meter",71420.0,INR,meter,50,GigaElectro (Ltd),"Delhi, Delhi",3.3,68,14,https://example.com/construction-equipment/3559,2025-08-19T20:41:47.179673,Soluta debitis dolorem magnam commodi tempore eaque facere sit voluptates assumenda sapiente eaque nobis.,1428.4
P003560,Industrial Machinery,GigaElectro Hydraulic Press Model 53Pc,GigaElectro,"INR 224,000.0 per set",224000.0,INR,set,1,GigaElectro (Inc),"Hyderabad, Telangana",3.3,66,30,https://example.com/industrial-machinery/3560,2025-07-25T20:41:47.179721,Ea quibusdam doloribus ea eveniet ex a commodi consequuntur asperiores nulla.,224000.0
P003561,Chemical Supplies,Apex Engineering Industrial Solvent S-884,Apex Engineering,"INR 156,970.0 per kg",156970.0,INR,kg,5,Apex Engineering (PLC),"Pune, Maharashtra",3.9,44,7,https://example.com/chemical-supplies/3561,2025-07-21T20:41:47.179763,Dignissimos consectetur amet facere non animi nemo nulla.,31394.0
P003562,Construction Equipment,Vijay Industries Product P-309,Vijay Industries,"INR 50,580.0 per meter",50580.0,INR,meter,1,Vijay Industries (Ltd),"Faridabad, Haryana",4.6,118,3,https://example.com/construction-equipment/3562,2025-02-05T20:41:47.179805,Officiis delectus quae cumque veritatis est architecto libero illum.,50580.0
P003563,Chemical Supplies,Metro Components Industrial Solvent S-970,Metro Components,"INR 197,750.0 per set",197750.0,INR,set,1,Metro Components (Ltd),"Pune, Maharashtra",4.8,86,7,https://example.com/chemical-supplies/3563,2024-11-29T20:41:47.179846,Sit dicta molestias mollitia fugiat illum enim placeat accusantium ab velit optio laborum.,197750.0
P003564,Construction Equipment,Suresh Fabrics Product P-549,Suresh Fabrics,"INR 28,800.0 per pack",28800.0,INR,pack,10,Suresh Fabrics (Ltd),"Ahmedabad, Gujarat",4.4,100,14,https://example.com/construction-equipment/3564,2025-10-04T20:41:47.179887,Delectus pariatur nisi nihil quas consequuntur dolor ex deleniti blanditiis excepturi dolorum voluptatum.,2880.0
P003565,Industrial Machinery,Nova Chemicals Hydraulic Press Model 64yB,Nova Chemicals,"INR 496,600.0 per piece",496600.0,INR,piece,1,Nova Chemicals (PLC),"Surat, Gujarat",4.9,82,3,https://example.com/industrial-machinery/3565,2025-08-02T20:41:47.179934,Iure incidunt odio totam error ad occaecati eaque cupiditate blanditiis.,496600.0
P003566,Chemical Supplies,PrimeTextiles Industrial Solvent S-945,PrimeTextiles,"INR 191,380.0 per meter",191380.0,INR,meter,10,PrimeTextiles (Ltd),"Surat, Gujarat",4.0,34,3,https://example.com/chemical-supplies/3566,2024-10-30T20:41:47.179975,Debitis suscipit expedita eum dolorem aut repellat vel qui temporibus quod mollitia eveniet repudiandae.,19138.0
P003567,Industrial Machinery,Mahadev Works Hydraulic Press Model 50jy,Mahadev Works,"INR 384,700.0 per meter",384700.0,INR,meter,1,Mahadev Works (PLC),"Faridabad, Haryana",3.6,47,1,https://example.com/industrial-machinery/3567,2024-12-25T20:41:47.180022,Reiciendis accusamus vitae repellendus quas amet culpa voluptates magnam quos nemo.,384700.0
P003569,Chemical Supplies,Suresh Fabrics Industrial Solvent S-065,Suresh Fabrics,"INR 8,560.0 per piece",8560.0,INR,piece,1,Suresh Fabrics (Ltd),"Bengaluru, Karnataka",3.9,88,7,https://example.com/chemical-supplies/3569,2025-10-09T20:41:47.180092,Minus eligendi est deserunt et optio quia incidunt veniam.,8560.0
P003570,Electronics,GigaElectro Industrial Motor M-163,GigaElectro,"INR 40,900.0 per pack",40900.0,INR,pack,10,GigaElectro (Ltd),"Pune, Maharashtra",3.5,95,14,https://example.com/electronics/3570,2025-02-23T20:41:47.180132,Accusantium odit libero ea consequuntur adipisci soluta omnis reprehenderit sequi amet officiis eos.,4090.0
P003571,Industrial Machinery,Apex Engineering Hydraulic Press Model 07KN,Apex Engineering,"INR 361,000.0 per meter",361000.0,INR,meter,1,Apex Engineering (and Sons),"Surat, Gujarat",3.8,84,30,https://example.com/industrial-machinery/3571,2025-04-30T20:41:47.180179,Tenetur labore natus sapiente aliquid ea fuga aut expedita nisi qui sint cupiditate repudiandae nam ipsum.,361000.0
P003572,Construction Equipment,Metro Components Product P-404,Metro Components,"INR 31,180.0 per pack",31180.0,INR,pack,1,Metro Components (Inc),"Ahmedabad, Gujarat",3.7,78,14,https://example.com/construction-equipment/3572,2025-03-13T20:41:47.180221,Libero autem ab maiores quidem quos iure repellendus quis sed aspernatur.,31180.0
P003574,Electronics,OmniPack Industrial Motor M-633,OmniPack,INR 880.0 per piece,880.0,INR,piece,1,OmniPack (Inc),"Hyderabad, Telangana",4.9,95,1,https://example.com/electronics/3574,2024-11-21T20:41:47.180296,Porro ut est quo nisi esse temporibus omnis repellat delectus veritatis magnam consequuntur sunt voluptatum laudantium.,880.0
